state_name,crop_name,apy_item_interval_start,temperature_recorded_date,state_temperature_max_val,state_temperature_min_val,state_rainfall_val,yield,FRL,Live Cap FRL,Level,Current Live Storage
Telangana,potato,2016,18-08-2016,34.61,21.76,0.06,10.14317,348.926,1.8666,354.234,0.379295
Telangana,potato,2016,19-08-2016,34.9,21.51,0.39,10.14317,348.926,1.8666,337.6034,0.335898
Telangana,potato,2016,20-08-2016,35.54,21.52,0.11,10.14317,348.926,1.8666,337.6028,0.335842
Telangana,potato,2016,21-08-2016,35.58,21.89,0.01,10.14317,348.926,1.8666,337.596,0.334386
Telangana,potato,2016,22-08-2016,34.77,22.75,0.09,10.14317,348.926,1.8666,337.5764,0.332986
Telangana,potato,2016,23-08-2016,35.19,22.74,0.57,10.14317,348.926,1.8666,337.5514,0.331348
Telangana,potato,2016,24-08-2016,35.37,22.89,2.75,10.14317,348.926,1.8666,337.5114,0.3277
Telangana,potato,2016,25-08-2016,32.43,22.81,5.77,10.14317,348.926,1.8666,337.3764,0.322294
Telangana,potato,2016,26-08-2016,33.31,23.07,7.23,10.14317,348.926,1.8666,337.353,0.314414
Telangana,potato,2016,27-08-2016,33.26,23.47,3.57,10.14317,348.926,1.8666,337.2734,0.306156
Telangana,potato,2016,28-08-2016,33.56,22.68,10.25,10.14317,348.926,1.8666,337.2096,0.29818
Telangana,potato,2016,29-08-2016,33.44,22.93,7.73,10.14317,348.926,1.8666,337.1788,0.29172
Telangana,potato,2016,30-08-2016,31.85,23.05,8.18,10.14317,348.926,1.8666,337.1534,0.286244
Telangana,potato,2016,31-08-2016,30.05,21.98,24.67,10.14317,348.926,1.8666,337.177,0.288546
Telangana,potato,2016,01-09-2016,32.11,22.31,10.96,10.14317,348.926,1.8666,337.2494,0.29049
Telangana,potato,2016,02-09-2016,32.05,21.84,7.11,10.14317,348.926,1.8666,337.2118,0.295654
Telangana,potato,2016,03-09-2016,31.87,22.05,7.72,10.14317,348.926,1.8666,337.2108,0.296216
Telangana,potato,2016,04-09-2016,30.98,22.11,2.12,10.14317,348.926,1.8666,337.2038,0.29578
Telangana,potato,2016,05-09-2016,31.93,20.74,2.6,10.14317,348.926,1.8666,337.1934,0.294624
Telangana,potato,2016,06-09-2016,32.42,21.52,0,10.14317,348.926,1.8666,337.1862,0.293566
Telangana,potato,2016,07-09-2016,32.87,21.5,0,10.14317,348.926,1.8666,337.188,0.29443
Telangana,potato,2016,08-09-2016,33.26,21.53,0,10.14317,348.926,1.8666,337.1806,0.292534
Telangana,potato,2016,09-09-2016,32.46,22.24,0.23,10.14317,348.926,1.8666,337.176,0.290958
Telangana,potato,2016,10-09-2016,30.7,23.16,2.34,10.14317,348.926,1.8666,337.1654,0.28818
Telangana,potato,2016,11-09-2016,29.52,21.48,25.18,10.14317,348.926,1.8666,337.1644,0.284204
Telangana,potato,2016,12-09-2016,29.19,21.83,6.2,10.14317,348.926,1.8666,337.175,0.285748
Telangana,potato,2016,13-09-2016,29.46,21.25,17.71,10.14317,348.926,1.8666,337.1696,0.28407
Telangana,potato,2016,14-09-2016,30.09,20.91,20.51,10.14317,348.926,1.8666,337.175,0.283594
Telangana,potato,2016,15-09-2016,30.33,21.27,19.24,10.14317,348.926,1.8666,337.3004,0.294676
Telangana,potato,2016,16-09-2016,31.75,21.67,14.37,10.14317,348.926,1.8666,337.5592,0.31441
Telangana,potato,2016,17-09-2016,31.27,21.92,7.28,10.14317,348.926,1.8666,337.9922,0.361392
Telangana,potato,2016,18-09-2016,32.29,21.77,1.25,10.14317,348.926,1.8666,338.4312,0.4191
Telangana,potato,2016,19-09-2016,31.8,21.32,2.58,10.14317,348.926,1.8666,338.6628,0.441596
Telangana,potato,2016,20-09-2016,31.72,21.83,2.12,10.14317,348.926,1.8666,338.7676,0.448934
Telangana,potato,2016,21-09-2016,31.5,21.31,30.04,10.14317,348.926,1.8666,338.8122,0.454006
Telangana,potato,2016,22-09-2016,31.9,21.29,20.37,10.14317,348.926,1.8666,339.0516,0.462866
Telangana,potato,2016,23-09-2016,30.13,20.89,54.03,10.14317,348.926,1.8666,339.4278,0.497
Telangana,potato,2016,24-09-2016,29.73,21.38,27.63,10.14317,348.926,1.8666,340.6002,0.598442
Telangana,potato,2016,25-09-2016,29.58,21.27,29.01,10.14317,348.926,1.8666,342.2674,0.742256
Telangana,potato,2016,26-09-2016,30.76,21.5,13.99,10.14317,348.926,1.8666,343.7572,0.864334
Telangana,potato,2016,27-09-2016,31.04,22.25,7.18,10.14317,348.926,1.8666,344.205,0.90928
Telangana,potato,2016,28-09-2016,32.74,21.87,8.89,10.14317,348.926,1.8666,344.5964,0.970082
Telangana,potato,2016,29-09-2016,32.55,21.88,2.38,10.14317,348.926,1.8666,344.991,1.009682
Telangana,potato,2016,30-09-2016,31.35,21.91,1.77,10.14317,348.926,1.8666,345.1934,1.038402
Telangana,potato,2016,01-10-2016,30.6,21.34,7.23,10.14317,348.926,1.8666,345.2664,1.05143
Telangana,potato,2016,02-10-2016,31.46,21.57,7.27,10.14317,348.926,1.8666,345.2092,1.04618
Telangana,potato,2016,03-10-2016,32.47,20.98,1.71,10.14317,348.926,1.8666,345.2484,1.061714
Telangana,potato,2016,04-10-2016,33.13,21.63,0.25,10.14317,348.926,1.8666,345.3134,1.064574
Telangana,potato,2016,05-10-2016,32.87,21.57,0.78,10.14317,348.926,1.8666,345.3262,1.066226
Telangana,potato,2016,06-10-2016,33.02,21.48,0.71,10.14317,348.926,1.8666,345.4084,1.08021
Telangana,potato,2016,07-10-2016,32.59,21.5,1.93,10.14317,348.926,1.8666,345.4482,1.08676
Telangana,potato,2016,08-10-2016,30.17,21.67,17.67,10.14317,348.926,1.8666,345.5596,1.105428
Telangana,potato,2016,09-10-2016,31.18,21.6,15.07,10.14317,348.926,1.8666,345.6416,1.121082
Telangana,potato,2016,10-10-2016,32.8,21.14,6.68,10.14317,348.926,1.8666,345.7296,1.137622
Telangana,potato,2016,11-10-2016,33.61,22.17,0.06,10.14317,348.926,1.8666,345.7976,1.150622
Telangana,potato,2016,12-10-2016,33.93,21.25,0.05,10.14317,348.926,1.8666,345.8604,1.163112
Telangana,potato,2016,13-10-2016,33.9,19.63,0,10.14317,348.926,1.8666,345.9124,1.171744
Telangana,potato,2016,14-10-2016,33.47,18.6,0,10.14317,348.926,1.8666,345.9216,1.174156
Telangana,potato,2016,15-10-2016,33.33,18.14,0,10.14317,348.926,1.8666,345.9336,1.176544
Telangana,potato,2016,16-10-2016,33.33,17.98,0,10.14317,348.926,1.8666,345.9216,1.174144
Telangana,potato,2016,17-10-2016,33.46,17.32,0,10.14317,348.926,1.8666,345.8956,1.170544
Telangana,potato,2016,18-10-2016,33.41,17.34,0,10.14317,348.926,1.8666,345.9016,1.170544
Telangana,potato,2016,19-10-2016,33.52,17.29,0,10.14317,348.926,1.8666,345.9074,1.17404
Telangana,potato,2016,20-10-2016,33.22,17.2,0,10.14317,348.926,1.8666,345.8892,1.17284
Telangana,potato,2016,21-10-2016,33.24,16.68,0,10.14317,348.926,1.8666,345.9016,1.17712
Telangana,potato,2016,22-10-2016,33.36,17.07,0,10.14317,348.926,1.8666,345.9028,1.17918
Telangana,potato,2016,23-10-2016,33.86,17.73,0,10.14317,348.926,1.8666,345.8888,1.17884
Telangana,potato,2016,24-10-2016,33.57,18.33,0,10.14317,348.926,1.8666,345.868,1.178502
Telangana,potato,2016,25-10-2016,33.36,18.55,0,10.14317,348.926,1.8666,345.842,1.176962
Telangana,potato,2016,26-10-2016,33.67,17.77,0,10.14317,348.926,1.8666,345.8218,1.176678
Telangana,potato,2016,27-10-2016,33.46,17.39,0,10.14317,348.926,1.8666,345.7956,1.175194
Telangana,potato,2016,28-10-2016,32.97,15.68,0,10.14317,348.926,1.8666,345.758,1.171256
Telangana,potato,2016,29-10-2016,32.52,17.23,0.06,10.14317,348.926,1.8666,345.724,1.167552
Telangana,potato,2016,30-10-2016,33.27,19.31,1,10.14317,348.926,1.8666,345.6618,1.158888
Telangana,potato,2016,31-10-2016,32.61,18.39,1.74,10.14317,348.926,1.8666,345.6112,1.151686
Telangana,potato,2016,01-11-2016,32.93,17.31,0.08,10.14317,348.926,1.8666,345.555,1.143482
Telangana,potato,2016,02-11-2016,32.65,16.25,0,10.14317,348.926,1.8666,345.5036,1.13574
Telangana,potato,2016,03-11-2016,33.3,16.61,0,10.14317,348.926,1.8666,345.4624,1.128752
Telangana,potato,2016,04-11-2016,33.5,17.49,0,10.14317,348.926,1.8666,345.4224,1.121746
Telangana,potato,2016,05-11-2016,33.19,17.14,0,10.14317,348.926,1.8666,345.3794,1.114702
Telangana,potato,2016,06-11-2016,32.51,16.51,0,10.14317,348.926,1.8666,345.3508,1.109556
Telangana,potato,2016,07-11-2016,32.56,14.5,0,10.14317,348.926,1.8666,345.3134,1.10279
Telangana,potato,2016,08-11-2016,32.26,14.27,0,10.14317,348.926,1.8666,345.3006,1.099344
Telangana,potato,2016,09-11-2016,32.45,13.7,0,10.14317,348.926,1.8666,345.27,1.093476
Telangana,potato,2016,10-11-2016,31.81,12.63,0,10.14317,348.926,1.8666,345.2388,1.08677
Telangana,potato,2016,11-11-2016,31.6,12.22,0,10.14317,348.926,1.8666,345.2132,1.080944
Telangana,potato,2016,12-11-2016,31.31,12.82,0,10.14317,348.926,1.8666,345.1762,1.073578
Telangana,potato,2016,13-11-2016,31.77,13.85,0,10.14317,348.926,1.8666,345.1462,1.06655
Telangana,potato,2016,14-11-2016,32.51,15.65,0,10.14317,348.926,1.8666,345.1054,1.058524
Telangana,potato,2016,15-11-2016,32.45,17,0,10.14317,348.926,1.8666,345.0802,1.053898
Telangana,potato,2016,16-11-2016,32.07,16.87,0.99,10.14317,348.926,1.8666,345.0394,1.046676
Telangana,potato,2016,17-11-2016,31.3,15.01,0,10.14317,348.926,1.8666,345.0002,1.039648
Telangana,potato,2016,18-11-2016,31.04,13.37,0,10.14317,348.926,1.8666,344.9534,1.031822
Telangana,potato,2016,19-11-2016,30.98,12.66,0,10.14317,348.926,1.8666,344.9072,1.025052
Telangana,potato,2016,20-11-2016,31.48,12.31,0,10.14317,348.926,1.8666,344.874,1.019482
Telangana,potato,2016,21-11-2016,32.12,12.61,0,10.14317,348.926,1.8666,344.8498,1.015516
Telangana,potato,2016,22-11-2016,32.24,12.87,0,10.14317,348.926,1.8666,344.8272,1.012146
Telangana,potato,2016,23-11-2016,31.95,12.81,0,10.14317,348.926,1.8666,344.8182,1.010748
Telangana,potato,2016,24-11-2016,31.67,13.31,0,10.14317,348.926,1.8666,344.8038,1.009152
Telangana,potato,2016,25-11-2016,31.9,12.78,0,10.14317,348.926,1.8666,344.7964,1.008982
Telangana,potato,2016,26-11-2016,32.55,12.74,0,10.14317,348.926,1.8666,344.7868,1.00753
Telangana,potato,2016,27-11-2016,33.69,13,0,10.14317,348.926,1.8666,344.7826,1.007304
Telangana,potato,2016,28-11-2016,34.04,13.09,0,10.14317,348.926,1.8666,344.773,1.005934
Telangana,potato,2016,29-11-2016,33.07,13.48,0,10.14317,348.926,1.8666,344.7498,1.00431
Telangana,potato,2016,30-11-2016,32.57,13.31,0,10.14317,348.926,1.8666,344.7396,1.00314
Telangana,potato,2016,01-12-2016,31.32,14.21,0,10.14317,348.926,1.8666,344.7372,1.002744
Telangana,potato,2016,02-12-2016,31.01,14.3,0,10.14317,348.926,1.8666,344.7268,1.001294
Telangana,potato,2016,03-12-2016,31.45,15.54,0.03,10.14317,348.926,1.8666,344.7226,1.000884
Telangana,potato,2016,04-12-2016,31.96,17.46,0.01,10.14317,348.926,1.8666,344.7178,1.000268
Telangana,potato,2016,05-12-2016,31.66,15.98,0,10.14317,348.926,1.8666,344.7046,0.998098
Telangana,potato,2016,06-12-2016,30.39,13.52,0,10.14317,348.926,1.8666,344.6816,0.994288
Telangana,potato,2016,07-12-2016,31.29,12.86,0,10.14317,348.926,1.8666,344.6554,0.991134
Telangana,potato,2016,08-12-2016,31.34,12.43,0,10.14317,348.926,1.8666,344.6302,0.986764
Telangana,potato,2016,09-12-2016,30.78,11.27,0,10.14317,348.926,1.8666,344.6086,0.983174
Telangana,potato,2016,10-12-2016,29.81,10.69,0,10.14317,348.926,1.8666,344.5858,0.979452
Telangana,potato,2016,11-12-2016,31.57,11.61,0,10.14317,348.926,1.8666,344.5688,0.976842
Telangana,potato,2016,12-12-2016,31.84,13.21,0,10.14317,348.926,1.8666,344.5472,0.973252
Telangana,potato,2016,13-12-2016,31.69,14.24,0,10.14317,348.926,1.8666,344.5278,0.970566
Telangana,potato,2016,14-12-2016,29.4,17.5,0.12,10.14317,348.926,1.8666,344.5142,0.966996
Telangana,potato,2016,15-12-2016,31.44,16.12,0.19,10.14317,348.926,1.8666,344.507,0.966134
Telangana,potato,2016,16-12-2016,31.25,15.19,0,10.14317,348.926,1.8666,344.4894,0.962054
Telangana,potato,2016,17-12-2016,31.39,14.03,0,10.14317,348.926,1.8666,344.4566,0.956514
Telangana,potato,2016,18-12-2016,31.21,12.69,0,10.14317,348.926,1.8666,344.4302,0.951528
Telangana,potato,2016,19-12-2016,30.97,11.21,0,10.14317,348.926,1.8666,344.4,0.945474
Telangana,potato,2016,20-12-2016,30.63,10.24,0,10.14317,348.926,1.8666,344.3652,0.939696
Telangana,potato,2016,21-12-2016,31.7,10.16,0,10.14317,348.926,1.8666,344.3304,0.934886
Telangana,potato,2016,22-12-2016,32.62,10.35,0,10.14317,348.926,1.8666,390.43325,0.984655
Telangana,potato,2016,23-12-2016,32.2,10.78,0,10.14317,348.926,1.8666,344.2372,0.921118
Telangana,potato,2016,24-12-2016,31.78,10.39,0,10.14317,348.926,1.8666,344.1856,0.914266
Telangana,potato,2016,25-12-2016,32.05,11.23,0,10.14317,348.926,1.8666,344.1398,0.901824
Telangana,potato,2016,26-12-2016,31.87,12.83,0,10.14317,348.926,1.8666,344.0746,0.89796
Telangana,potato,2016,27-12-2016,31.09,10.48,0,10.14317,348.926,1.8666,344.0336,0.892044
Telangana,potato,2016,28-12-2016,30.36,10.02,0,10.14317,348.926,1.8666,343.9966,0.874604
Telangana,potato,2016,29-12-2016,30.55,11.35,0,10.14317,348.926,1.8666,343.947,0.877698
Telangana,potato,2016,30-12-2016,31.68,11.96,0,10.14317,348.926,1.8666,343.9014,0.870116
Telangana,potato,2016,31-12-2016,31.67,12.9,0,10.14317,348.926,1.8666,343.8664,0.863792
Telangana,potato,2017,01-01-2017,31.87,14,0,12.00231,348.926,1.8666,343.8108,0.85472
Telangana,potato,2017,02-01-2017,31.48,14.4,0,12.00231,348.926,1.8666,343.7582,0.845806
Telangana,potato,2017,03-01-2017,30.87,12.74,0,12.00231,348.926,1.8666,343.6822,0.83316
Telangana,potato,2017,04-01-2017,30.59,11.7,0,12.00231,348.926,1.8666,343.6264,0.824494
Telangana,potato,2017,05-01-2017,31.07,11.41,0,12.00231,348.926,1.8666,343.6006,0.820846
Telangana,potato,2017,06-01-2017,31.41,11.52,0,12.00231,348.926,1.8666,343.5746,0.816718
Telangana,potato,2017,07-01-2017,31.39,12.99,0,12.00231,348.926,1.8666,343.549,0.812508
Telangana,potato,2017,08-01-2017,31.11,14.4,0,12.00231,348.926,1.8666,343.542,0.811482
Telangana,potato,2017,09-01-2017,30.85,15.68,0,12.00231,348.926,1.8666,343.4714,0.798898
Telangana,potato,2017,10-01-2017,30.94,15.54,0,12.00231,348.926,1.8666,343.4372,0.792556
Telangana,potato,2017,11-01-2017,31.01,12.31,0,12.00231,348.926,1.8666,343.3778,0.78186
Telangana,potato,2017,12-01-2017,30.21,10.7,0,12.00231,348.926,1.8666,343.3314,0.772852
Telangana,potato,2017,13-01-2017,29.78,10.44,0,12.00231,348.926,1.8666,343.2824,0.763928
Telangana,potato,2017,14-01-2017,29.78,11.75,0,12.00231,348.926,1.8666,343.2336,0.753682
Telangana,potato,2017,15-01-2017,30.26,12.61,0,12.00231,348.926,1.8666,343.1944,0.744954
Telangana,potato,2017,16-01-2017,31.1,12.62,0,12.00231,348.926,1.8666,343.165,0.737756
Telangana,potato,2017,17-01-2017,31.16,13.14,0,12.00231,348.926,1.8666,343.1342,0.731998
Telangana,potato,2017,18-01-2017,31.53,14.66,0,12.00231,348.926,1.8666,343.0962,0.72586
Telangana,potato,2017,19-01-2017,30.62,13.98,0,12.00231,348.926,1.8666,343.0766,0.723554
Telangana,potato,2017,20-01-2017,31.12,13.21,0,12.00231,348.926,1.8666,343.0712,0.723548
Telangana,potato,2017,21-01-2017,32.22,13.98,0,12.00231,348.926,1.8666,343.0534,0.722462
Telangana,potato,2017,22-01-2017,33,15.28,0,12.00231,348.926,1.8666,342.9996,0.714254
Telangana,potato,2017,23-01-2017,32.93,15.68,0,12.00231,348.926,1.8666,342.9458,0.706606
Telangana,potato,2017,24-01-2017,32.45,15,0,12.00231,348.926,1.8666,342.8952,0.699782
Telangana,potato,2017,25-01-2017,31.94,14.4,0,12.00231,348.926,1.8666,342.884,0.698554
Telangana,potato,2017,26-01-2017,31.15,17.15,0,12.00231,348.926,1.8666,474.773,0.499655
Telangana,potato,2017,27-01-2017,31.46,17.64,0,12.00231,348.926,1.8666,342.7382,0.67214
Telangana,potato,2017,28-01-2017,32.23,15.4,0,12.00231,348.926,1.8666,342.713,0.665352
Telangana,potato,2017,29-01-2017,32.72,13.61,0,12.00231,348.926,1.8666,342.6786,0.657588
Telangana,potato,2017,30-01-2017,33.13,13.16,0,12.00231,348.926,1.8666,342.6624,0.652618
Telangana,potato,2017,31-01-2017,34.18,14.06,0,12.00231,348.926,1.8666,342.6514,0.648282
Telangana,potato,2017,01-02-2017,33.79,15.44,0,12.00231,348.926,1.8666,342.6622,0.648384
Telangana,potato,2017,02-02-2017,33.49,16.56,0,12.00231,348.926,1.8666,342.6446,0.646726
Telangana,potato,2017,03-02-2017,33.36,16.67,0,12.00231,348.926,1.8666,342.616,0.642902
Telangana,potato,2017,04-02-2017,33.91,15.41,0,12.00231,348.926,1.8666,342.5722,0.637434
Telangana,potato,2017,05-02-2017,33.9,15.01,0,12.00231,348.926,1.8666,342.5374,0.632578
Telangana,potato,2017,06-02-2017,33.66,15.82,0,12.00231,348.926,1.8666,342.509,0.62984
Telangana,potato,2017,07-02-2017,34.03,15.55,0,12.00231,348.926,1.8666,342.4594,0.622864
Telangana,potato,2017,08-02-2017,34.52,15.66,0,12.00231,348.926,1.8666,342.4028,0.615372
Telangana,potato,2017,09-02-2017,34.5,16.01,0,12.00231,348.926,1.8666,342.3226,0.603878
Telangana,potato,2017,10-02-2017,33.98,16.48,0,12.00231,348.926,1.8666,342.2484,0.59207
Telangana,potato,2017,11-02-2017,33.7,17.94,0,12.00231,348.926,1.8666,342.195,0.583798
Telangana,potato,2017,12-02-2017,32.56,17.01,0,12.00231,348.926,1.8666,342.1418,0.574932
Telangana,potato,2017,13-02-2017,32.66,17.29,0,12.00231,348.926,1.8666,342.0778,0.564834
Telangana,potato,2017,14-02-2017,33.29,17.37,0,12.00231,348.926,1.8666,342.0426,0.558202
Telangana,potato,2017,15-02-2017,33.61,17.51,0,12.00231,348.926,1.8666,342.0132,0.55221
Telangana,potato,2017,16-02-2017,33.93,16.6,0,12.00231,348.926,1.8666,341.9874,0.547234
Telangana,potato,2017,17-02-2017,35.09,15.88,0,12.00231,348.926,1.8666,341.9968,0.548052
Telangana,potato,2017,18-02-2017,35.67,15.97,0,12.00231,348.926,1.8666,341.9722,0.544948
Telangana,potato,2017,19-02-2017,36.24,16.61,0,12.00231,348.926,1.8666,341.9542,0.543294
Telangana,potato,2017,20-02-2017,37.45,16.15,0,12.00231,348.926,1.8666,341.9432,0.542584
Telangana,potato,2017,21-02-2017,37.73,17.74,0,12.00231,348.926,1.8666,341.9414,0.54348
Telangana,potato,2017,22-02-2017,37.85,18.33,0,12.00231,348.926,1.8666,341.9064,0.539422
Telangana,potato,2017,23-02-2017,37.94,18.1,0,12.00231,348.926,1.8666,341.8606,0.533386
Telangana,potato,2017,24-02-2017,37.71,17.78,0,12.00231,348.926,1.8666,341.8108,0.52693
Telangana,potato,2017,25-02-2017,36.12,16.29,0,12.00231,348.926,1.8666,341.7794,0.523092
Telangana,potato,2017,26-02-2017,36.58,14.86,0,12.00231,348.926,1.8666,341.6996,0.513104
Telangana,potato,2017,27-02-2017,36.96,16.46,0,12.00231,348.926,1.8666,341.6086,0.501498
Telangana,potato,2017,28-02-2017,37.12,17.31,0,12.00231,348.926,1.8666,341.5296,0.49088
Telangana,potato,2017,01-03-2017,37.42,17.28,0,12.00231,348.926,1.8666,341.4476,0.480342
Telangana,potato,2017,02-03-2017,36.93,18.35,0,12.00231,348.926,1.8666,341.3748,0.475436
Telangana,potato,2017,03-03-2017,36.94,17.71,0,12.00231,348.926,1.8666,341.3288,0.468906
Telangana,potato,2017,04-03-2017,36.93,18.74,0,12.00231,348.926,1.8666,341.277,0.461892
Telangana,potato,2017,05-03-2017,36.94,20.04,0,12.00231,348.926,1.8666,341.21,0.455332
Telangana,potato,2017,06-03-2017,37.11,20.37,0,12.00231,348.926,1.8666,341.1478,0.44878
Telangana,potato,2017,07-03-2017,36.79,20.92,0.28,12.00231,348.926,1.8666,341.124,0.44895
Telangana,potato,2017,08-03-2017,36.55,21.63,0.29,12.00231,348.926,1.8666,341.0696,0.444014
Telangana,potato,2017,09-03-2017,36.35,20.64,0.22,12.00231,348.926,1.8666,341.0368,0.439974
Telangana,potato,2017,10-03-2017,35.68,21.16,0.38,12.00231,348.926,1.8666,340.9834,0.435256
Telangana,potato,2017,11-03-2017,35.79,19.08,0.48,12.00231,348.926,1.8666,340.9124,0.42713
Telangana,potato,2017,12-03-2017,35.86,16.65,0,12.00231,348.926,1.8666,340.866,0.421996
Telangana,potato,2017,13-03-2017,36.95,15.55,0,12.00231,348.926,1.8666,340.8218,0.415552
Telangana,potato,2017,14-03-2017,36.77,17.3,0,12.00231,348.926,1.8666,340.7774,0.408426
Telangana,potato,2017,15-03-2017,35.55,20.3,0.21,12.00231,348.926,1.8666,340.7394,0.401322
Telangana,potato,2017,16-03-2017,35.32,20.6,1.01,12.00231,348.926,1.8666,340.7076,0.396094
Telangana,potato,2017,17-03-2017,36.32,19.72,4.17,12.00231,348.926,1.8666,340.6784,0.390658
Telangana,potato,2017,18-03-2017,37.41,19.67,0.01,12.00231,348.926,1.8666,340.6612,0.389382
Telangana,potato,2017,19-03-2017,37.71,20.46,0,12.00231,348.926,1.8666,340.6042,0.381402
Telangana,potato,2017,20-03-2017,37.93,20.71,0,12.00231,348.926,1.8666,340.534,0.374968
Telangana,potato,2017,21-03-2017,37.73,19.54,0,12.00231,348.926,1.8666,340.4536,0.367488
Telangana,potato,2017,22-03-2017,38.4,20.09,0,12.00231,348.926,1.8666,340.3654,0.359672
Telangana,potato,2017,23-03-2017,39.84,21.16,0,12.00231,348.926,1.8666,340.2368,0.34786
Telangana,potato,2017,24-03-2017,40.35,22.42,0,12.00231,348.926,1.8666,340.152,0.340762
Telangana,potato,2017,25-03-2017,41.11,22.81,0,12.00231,348.926,1.8666,340.086,0.337704
Telangana,potato,2017,26-03-2017,41.26,22.83,0,12.00231,348.926,1.8666,339.951,0.327584
Telangana,potato,2017,27-03-2017,41.49,22.19,0,12.00231,348.926,1.8666,339.8676,0.322392
Telangana,potato,2017,28-03-2017,41.93,23.25,0,12.00231,348.926,1.8666,339.7846,0.317024
Telangana,potato,2017,29-03-2017,41.94,23.44,0,12.00231,348.926,1.8666,339.717,0.313354
Telangana,potato,2017,30-03-2017,42.27,24.13,0,12.00231,348.926,1.8666,339.6548,0.310436
Telangana,potato,2017,31-03-2017,42.59,23.86,0,12.00231,348.926,1.8666,339.8154,0.308826
Telangana,potato,2017,01-04-2017,42.09,24.43,0,12.00231,348.926,1.8666,339.554,0.306036
Telangana,potato,2017,02-04-2017,41.88,24.95,0,12.00231,348.926,1.8666,339.522,0.30396
Telangana,potato,2017,03-04-2017,40.89,25.5,0,12.00231,348.926,1.8666,339.462,0.299858
Telangana,potato,2017,04-04-2017,41.24,24.39,0.01,12.00231,348.926,1.8666,339.388,0.294812
Telangana,potato,2017,05-04-2017,41.01,25.38,1.88,12.00231,348.926,1.8666,339.2878,0.288624
Telangana,potato,2017,06-04-2017,42.2,24.15,1.69,12.00231,348.926,1.8666,339.1884,0.28198
Telangana,potato,2017,07-04-2017,41.31,25.11,0,12.00231,348.926,1.8666,339.0592,0.274698
Telangana,potato,2017,08-04-2017,41.49,23.93,0.1,12.00231,348.926,1.8666,338.9566,0.267616
Telangana,potato,2017,09-04-2017,42.2,23.59,0.03,12.00231,348.926,1.8666,338.8548,0.260874
Telangana,potato,2017,10-04-2017,41.14,23.8,0.02,12.00231,348.926,1.8666,338.7636,0.255844
Telangana,potato,2017,11-04-2017,41.59,21.25,0,12.00231,348.926,1.8666,338.6766,0.250974
Telangana,potato,2017,12-04-2017,42.09,20.79,0,12.00231,348.926,1.8666,338.6116,0.24674
Telangana,potato,2017,13-04-2017,42.92,21.6,0,12.00231,348.926,1.8666,338.5746,0.244798
Telangana,potato,2017,14-04-2017,43.28,23.05,0,12.00231,348.926,1.8666,338.55,0.243676
Telangana,potato,2017,15-04-2017,43.69,23.69,0,12.00231,348.926,1.8666,338.5312,0.242558
Telangana,potato,2017,16-04-2017,44.32,24.09,0,12.00231,348.926,1.8666,338.485,0.240626
Telangana,potato,2017,17-04-2017,43.92,24.91,0,12.00231,348.926,1.8666,338.4198,0.238598
Telangana,potato,2017,18-04-2017,44.36,25.32,0,12.00231,348.926,1.8666,338.3852,0.236736
Telangana,potato,2017,19-04-2017,43.85,26.43,0,12.00231,348.926,1.8666,338.3212,0.232494
Telangana,potato,2017,20-04-2017,43.78,26.09,0,12.00231,348.926,1.8666,338.2712,0.228902
Telangana,potato,2017,21-04-2017,43.42,25.18,0,12.00231,348.926,1.8666,338.2126,0.225452
Telangana,potato,2017,22-04-2017,43.36,25.78,0.08,12.00231,348.926,1.8666,338.1896,0.221922
Telangana,potato,2017,23-04-2017,42.6,24.97,0,12.00231,348.926,1.8666,338.1804,0.218842
Telangana,potato,2017,24-04-2017,42.13,24.25,0,12.00231,348.926,1.8666,338.1722,0.215934
Telangana,potato,2017,25-04-2017,41.92,24.23,0,12.00231,348.926,1.8666,338.1744,0.213784
Telangana,potato,2017,26-04-2017,42.83,24.93,0,12.00231,348.926,1.8666,338.1522,0.211834
Telangana,potato,2017,27-04-2017,43.06,25.12,0,12.00231,348.926,1.8666,338.1122,0.209934
Telangana,potato,2017,28-04-2017,43.09,25.48,0.25,12.00231,348.926,1.8666,338.0766,0.208224
Telangana,potato,2017,29-04-2017,42.02,24.26,0.18,12.00231,348.926,1.8666,338.0426,0.206742
Telangana,potato,2017,30-04-2017,40.95,23.87,1.02,12.00231,348.926,1.8666,338.0122,0.205058
Telangana,potato,2017,01-05-2017,41.43,24.13,0.23,12.00231,348.926,1.8666,337.989,0.203858
Telangana,potato,2017,02-05-2017,41.51,23.96,0.85,12.00231,348.926,1.8666,338.0002,0.20443
Telangana,potato,2017,03-05-2017,42.05,25.82,0.07,12.00231,348.926,1.8666,338.0084,0.20492
Telangana,potato,2017,04-05-2017,42.66,25.3,0.52,12.00231,348.926,1.8666,337.9738,0.202612
Telangana,potato,2017,05-05-2017,43.95,25.94,0.03,12.00231,348.926,1.8666,337.94,0.200546
Telangana,potato,2017,06-05-2017,43.91,26.63,0,12.00231,348.926,1.8666,337.9412,0.19938
Telangana,potato,2017,07-05-2017,43.09,26.16,1.08,12.00231,348.926,1.8666,337.9256,0.198012
Telangana,potato,2017,08-05-2017,43.33,24.86,0.44,12.00231,348.926,1.8666,337.9154,0.197966
Telangana,potato,2017,09-05-2017,43.2,25.95,0.02,12.00231,348.926,1.8666,337.9536,0.198976
